Id,Name,Year,Release Date,Duration,newDirector,newCreator,newActors,newLanguage,newCountry,newGenre
tt0476964,The Brave One,2007,14 September 2007 (USA),122 min,Neil Jordan,Bruce A. Taylor,Jodie Foster,English,Australia,Crime
tt0476964,The Brave One,2007,14 September 2007 (USA),122 min,Neil Jordan,Bruce A. Taylor,Jodie Foster,English,Australia,Drama
tt0476964,The Brave One,2007,14 September 2007 (USA),122 min,Neil Jordan,Bruce A. Taylor,Jodie Foster,English,Australia,Thriller
tt0428441,The Cutting Edge: The Magic of Movie Editing,2004,12 October 2004 (USA),98 min,Wendy Apple,Mark Jonathan Harris,Jodie Foster,English,USA,Documentary
tt0428441,The Cutting Edge: The Magic of Movie Editing,2004,12 October 2004 (USA),98 min,Wendy Apple,Mark Jonathan Harris,Jodie Foster,English,Japan,Documentary
tt0428441,The Cutting Edge: The Magic of Movie Editing,2004,12 October 2004 (USA),98 min,Wendy Apple,Mark Jonathan Harris,Jodie Foster,English,UK,Documentary
tt0102926,The Silence of the Lambs,1991,14 February 1991 (USA),118 min,Jonathan Demme,Thomas Harris,Jodie Foster,English,USA,Crime
tt0102926,The Silence of the Lambs,1991,14 February 1991 (USA),118 min,Jonathan Demme,Thomas Harris,Jodie Foster,English,USA,Drama
tt0102926,The Silence of the Lambs,1991,14 February 1991 (USA),118 min,Jonathan Demme,Thomas Harris,Jodie Foster,English,USA,Thriller
tt0102926,The Silence of the Lambs,1991,14 February 1991 (USA),118 min,Jonathan Demme,Ted Tally,Jodie Foster,English,USA,Crime
tt0102926,The Silence of the Lambs,1991,14 February 1991 (USA),118 min,Jonathan Demme,Ted Tally,Jodie Foster,English,USA,Drama
tt0102926,The Silence of the Lambs,1991,14 February 1991 (USA),118 min,Jonathan Demme,Ted Tally,Jodie Foster,English,USA,Thriller
tt0075314,Taxi Driver,1976,8 February 1976 (USA),113 min,Martin Scorsese,Paul Schrader,Jodie Foster,English,USA,Crime
tt0075314,Taxi Driver,1976,8 February 1976 (USA),113 min,Martin Scorsese,Paul Schrader,Jodie Foster,English,USA,Drama
tt0075314,Taxi Driver,1976,8 February 1976 (USA),113 min,Martin Scorsese,Paul Schrader,Jodie Foster,Spanish,USA,Crime
tt0075314,Taxi Driver,1976,8 February 1976 (USA),113 min,Martin Scorsese,Paul Schrader,Jodie Foster,Spanish,USA,Drama
tt1535108,Elysium,2013,9 August 2013 (USA),109 min,Neill Blomkamp,Neill Blomkamp,Jodie Foster,English,USA,Action
tt1535108,Elysium,2013,9 August 2013 (USA),109 min,Neill Blomkamp,Neill Blomkamp,Jodie Foster,English,USA,Drama
tt1535108,Elysium,2013,9 August 2013 (USA),109 min,Neill Blomkamp,Neill Blomkamp,Jodie Foster,English,USA,Sci-Fi
tt1535108,Elysium,2013,9 August 2013 (USA),109 min,Neill Blomkamp,Neill Blomkamp,Jodie Foster,Spanish,USA,Action
tt1535108,Elysium,2013,9 August 2013 (USA),109 min,Neill Blomkamp,Neill Blomkamp,Jodie Foster,Spanish,USA,Drama
tt1535108,Elysium,2013,9 August 2013 (USA),109 min,Neill Blomkamp,Neill Blomkamp,Jodie Foster,Spanish,USA,Sci-Fi
tt1535108,Elysium,2013,9 August 2013 (USA),109 min,Neill Blomkamp,Neill Blomkamp,Jodie Foster,French,USA,Action
tt1535108,Elysium,2013,9 August 2013 (USA),109 min,Neill Blomkamp,Neill Blomkamp,Jodie Foster,French,USA,Drama
tt1535108,Elysium,2013,9 August 2013 (USA),109 min,Neill Blomkamp,Neill Blomkamp,Jodie Foster,French,USA,Sci-Fi
tt1535108,Elysium,2013,9 August 2013 (USA),109 min,Neill Blomkamp,Neill Blomkamp,Jodie Foster,Afrikaans,USA,Action
tt1535108,Elysium,2013,9 August 2013 (USA),109 min,Neill Blomkamp,Neill Blomkamp,Jodie Foster,Afrikaans,USA,Drama
tt1535108,Elysium,2013,9 August 2013 (USA),109 min,Neill Blomkamp,Neill Blomkamp,Jodie Foster,Afrikaans,USA,Sci-Fi
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Anna Leonowens,Jodie Foster,English,USA,Drama
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Anna Leonowens,Jodie Foster,English,USA,History
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Anna Leonowens,Jodie Foster,English,USA,Romance
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Anna Leonowens,Jodie Foster,Thai,USA,Drama
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Anna Leonowens,Jodie Foster,Thai,USA,History
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Anna Leonowens,Jodie Foster,Thai,USA,Romance
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Anna Leonowens,Jodie Foster,French,USA,Drama
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Anna Leonowens,Jodie Foster,French,USA,History
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Anna Leonowens,Jodie Foster,French,USA,Romance
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Steve Meerson,Jodie Foster,English,USA,Drama
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Steve Meerson,Jodie Foster,English,USA,History
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Steve Meerson,Jodie Foster,English,USA,Romance
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Steve Meerson,Jodie Foster,Thai,USA,Drama
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Steve Meerson,Jodie Foster,Thai,USA,History
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Steve Meerson,Jodie Foster,Thai,USA,Romance
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Steve Meerson,Jodie Foster,French,USA,Drama
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Steve Meerson,Jodie Foster,French,USA,History
tt0166485,Anna and the King,1999,17 December 1999 (USA),148 min,Andy Tennant,Steve Meerson,Jodie Foster,French,USA,Romance
tt0258000,Panic Room,2002,29 March 2002 (USA),112 min,David Fincher,David Koepp,Jodie Foster,English,USA,Thriller
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,English,USA,Action
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,English,USA,Drama
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,English,USA,Mystery
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,French,USA,Action
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,French,USA,Drama
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,French,USA,Mystery
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,German,USA,Action
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,German,USA,Drama
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,German,USA,Mystery
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,Arabic,USA,Action
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,Arabic,USA,Drama
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,Arabic,USA,Mystery
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,Italian,USA,Action
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,Italian,USA,Drama
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,Italian,USA,Mystery
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,Japanese,USA,Action
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,Japanese,USA,Drama
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Peter A. Dowling,Jodie Foster,Japanese,USA,Mystery
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,English,USA,Action
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,English,USA,Drama
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,English,USA,Mystery
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,French,USA,Action
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,French,USA,Drama
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,French,USA,Mystery
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,German,USA,Action
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,German,USA,Drama
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,German,USA,Mystery
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,Arabic,USA,Action
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,Arabic,USA,Drama
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,Arabic,USA,Mystery
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,Italian,USA,Action
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,Italian,USA,Drama
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,Italian,USA,Mystery
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,Japanese,USA,Action
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,Japanese,USA,Drama
tt0408790,Flightplan,2005,23 September 2005 (USA),98 min,Robert Schwentke,Billy Ray,Jodie Foster,Japanese,USA,Mystery
tt0410377,Nim's Island,2008,4 April 2008 (USA),96 min,Jennifer Flackett,Joseph Kwong,Jodie Foster,English,USA,Adventure
tt0410377,Nim's Island,2008,4 April 2008 (USA),96 min,Jennifer Flackett,Joseph Kwong,Jodie Foster,English,USA,Comedy
tt0410377,Nim's Island,2008,4 April 2008 (USA),96 min,Jennifer Flackett,Joseph Kwong,Jodie Foster,English,USA,Family
tt0410377,Nim's Island,2008,4 April 2008 (USA),96 min,Jennifer Flackett,Paula Mazur,Jodie Foster,English,USA,Adventure
tt0410377,Nim's Island,2008,4 April 2008 (USA),96 min,Jennifer Flackett,Paula Mazur,Jodie Foster,English,USA,Comedy
tt0410377,Nim's Island,2008,4 April 2008 (USA),96 min,Jennifer Flackett,Paula Mazur,Jodie Foster,English,USA,Family
tt0410377,Nim's Island,2008,4 April 2008 (USA),96 min,Mark Levin,Joseph Kwong,Jodie Foster,English,USA,Adventure
tt0410377,Nim's Island,2008,4 April 2008 (USA),96 min,Mark Levin,Joseph Kwong,Jodie Foster,English,USA,Comedy
tt0410377,Nim's Island,2008,4 April 2008 (USA),96 min,Mark Levin,Joseph Kwong,Jodie Foster,English,USA,Family
tt0410377,Nim's Island,2008,4 April 2008 (USA),96 min,Mark Levin,Paula Mazur,Jodie Foster,English,USA,Adventure
tt0410377,Nim's Island,2008,4 April 2008 (USA),96 min,Mark Levin,Paula Mazur,Jodie Foster,English,USA,Comedy
tt0410377,Nim's Island,2008,4 April 2008 (USA),96 min,Mark Levin,Paula Mazur,Jodie Foster,English,USA,Family
tt0076054,Freaky Friday,1976,21 January 1977 (USA),95 min,Gary Nelson,Mary Rodgers,Jodie Foster,English,USA,Comedy
tt0076054,Freaky Friday,1976,21 January 1977 (USA),95 min,Gary Nelson,Mary Rodgers,Jodie Foster,English,USA,Family
tt0076054,Freaky Friday,1976,21 January 1977 (USA),95 min,Gary Nelson,Mary Rodgers,Jodie Foster,English,USA,Fantasy
tt0076054,Freaky Friday,1976,21 January 1977 (USA),95 min,Gary Nelson,Mary Rodgers,Jodie Foster,English,USA,Comedy
tt0076054,Freaky Friday,1976,21 January 1977 (USA),95 min,Gary Nelson,Mary Rodgers,Jodie Foster,English,USA,Family
tt0076054,Freaky Friday,1976,21 January 1977 (USA),95 min,Gary Nelson,Mary Rodgers,Jodie Foster,English,USA,Fantasy
tt1321860,The Beaver,2011,19 May 2011 (Germany),91 min,Jodie Foster,Kyle Killen,Mel Gibson,English,USA,Drama
tt1321860,The Beaver,2011,19 May 2011 (Germany),91 min,Jodie Foster,Kyle Killen,Mel Gibson,English,United Arab Emirates,Drama
tt1321860,The Beaver,2011,19 May 2011 (Germany),91 min,Jodie Foster,Kyle Killen,Jodie Foster,English,USA,Drama
tt1321860,The Beaver,2011,19 May 2011 (Germany),91 min,Jodie Foster,Kyle Killen,Jodie Foster,English,United Arab Emirates,Drama
tt1321860,The Beaver,2011,19 May 2011 (Germany),91 min,Jodie Foster,Kyle Killen,Anton Yelchin,English,USA,Drama
tt1321860,The Beaver,2011,19 May 2011 (Germany),91 min,Jodie Foster,Kyle Killen,Anton Yelchin,English,United Arab Emirates,Drama
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,Chris Radant,Holly Hunter,English,USA,Comedy
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,Chris Radant,Holly Hunter,English,USA,Drama
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,Chris Radant,Holly Hunter,English,USA,Romance
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,Chris Radant,Anne Bancroft,English,USA,Comedy
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,Chris Radant,Anne Bancroft,English,USA,Drama
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,Chris Radant,Anne Bancroft,English,USA,Romance
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,Chris Radant,Robert Downey Jr.,English,USA,Comedy
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,Chris Radant,Robert Downey Jr.,English,USA,Drama
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,Chris Radant,Robert Downey Jr.,English,USA,Romance
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,W.D. Richter,Holly Hunter,English,USA,Comedy
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,W.D. Richter,Holly Hunter,English,USA,Drama
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,W.D. Richter,Holly Hunter,English,USA,Romance
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,W.D. Richter,Anne Bancroft,English,USA,Comedy
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,W.D. Richter,Anne Bancroft,English,USA,Drama
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,W.D. Richter,Anne Bancroft,English,USA,Romance
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,W.D. Richter,Robert Downey Jr.,English,USA,Comedy
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,W.D. Richter,Robert Downey Jr.,English,USA,Drama
tt0113321,Home for the Holidays,1995,3 November 1995 (USA),103 min,Jodie Foster,W.D. Richter,Robert Downey Jr.,English,USA,Romance
tt0102316,Little Man Tate,1991,1 November 1991 (USA),99 min,Jodie Foster,Scott Frank,Jodie Foster,English,USA,Drama
tt0102316,Little Man Tate,1991,1 November 1991 (USA),99 min,Jodie Foster,Scott Frank,Jodie Foster,French,USA,Drama
tt0102316,Little Man Tate,1991,1 November 1991 (USA),99 min,Jodie Foster,Scott Frank,Dianne Wiest,English,USA,Drama
tt0102316,Little Man Tate,1991,1 November 1991 (USA),99 min,Jodie Foster,Scott Frank,Dianne Wiest,French,USA,Drama
tt0102316,Little Man Tate,1991,1 November 1991 (USA),99 min,Jodie Foster,Scott Frank,Adam Hann-Byrd,English,USA,Drama
tt0102316,Little Man Tate,1991,1 November 1991 (USA),99 min,Jodie Foster,Scott Frank,Adam Hann-Byrd,French,USA,Drama
tt0084431,O'Hara's Wife,1982,January 1984 (USA),87 min,William Bartman,William Bartman,Jodie Foster,English,USA,Comedy
tt0084431,O'Hara's Wife,1982,January 1984 (USA),87 min,William Bartman,William Bartman,Jodie Foster,English,USA,Drama
tt0084431,O'Hara's Wife,1982,January 1984 (USA),87 min,William Bartman,Joseph Scott Kierland,Jodie Foster,English,USA,Comedy
tt0084431,O'Hara's Wife,1982,January 1984 (USA),87 min,William Bartman,Joseph Scott Kierland,Jodie Foster,English,USA,Drama
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,English,USA,Drama
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,English,USA,Mystery
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,English,USA,Sci-Fi
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,Spanish,USA,Drama
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,Spanish,USA,Mystery
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,Spanish,USA,Sci-Fi
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,German,USA,Drama
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,German,USA,Mystery
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,German,USA,Sci-Fi
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,Russian,USA,Drama
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,Russian,USA,Mystery
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,Russian,USA,Sci-Fi
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,English,USA,Drama
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,English,USA,Mystery
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,English,USA,Sci-Fi
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,Spanish,USA,Drama
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,Spanish,USA,Mystery
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,Spanish,USA,Sci-Fi
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,German,USA,Drama
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,German,USA,Mystery
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,German,USA,Sci-Fi
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,Russian,USA,Drama
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,Russian,USA,Mystery
tt0118884,Contact,1997,11 July 1997 (USA),150 min,Robert Zemeckis,Carl Sagan,Jodie Foster,Russian,USA,Sci-Fi
tt0080756,Foxes,1980,29 February 1980 (USA),106 min,Adrian Lyne,Gerald Ayres,Jodie Foster,English,USA,Drama
tt0075807,Candleshoe,1977,16 December 1977 (USA),101 min,Norman Tokar,David Swift,Jodie Foster,English,UK,Adventure
tt0075807,Candleshoe,1977,16 December 1977 (USA),101 min,Norman Tokar,David Swift,Jodie Foster,English,UK,Comedy
tt0075807,Candleshoe,1977,16 December 1977 (USA),101 min,Norman Tokar,David Swift,Jodie Foster,English,UK,Drama
tt0075807,Candleshoe,1977,16 December 1977 (USA),101 min,Norman Tokar,David Swift,Jodie Foster,English,USA,Adventure
tt0075807,Candleshoe,1977,16 December 1977 (USA),101 min,Norman Tokar,David Swift,Jodie Foster,English,USA,Comedy
tt0075807,Candleshoe,1977,16 December 1977 (USA),101 min,Norman Tokar,David Swift,Jodie Foster,English,USA,Drama
tt0075807,Candleshoe,1977,16 December 1977 (USA),101 min,Norman Tokar,Rosemary Anne Sisson,Jodie Foster,English,UK,Adventure
tt0075807,Candleshoe,1977,16 December 1977 (USA),101 min,Norman Tokar,Rosemary Anne Sisson,Jodie Foster,English,UK,Comedy
tt0075807,Candleshoe,1977,16 December 1977 (USA),101 min,Norman Tokar,Rosemary Anne Sisson,Jodie Foster,English,UK,Drama
tt0075807,Candleshoe,1977,16 December 1977 (USA),101 min,Norman Tokar,Rosemary Anne Sisson,Jodie Foster,English,USA,Adventure
tt0075807,Candleshoe,1977,16 December 1977 (USA),101 min,Norman Tokar,Rosemary Anne Sisson,Jodie Foster,English,USA,Comedy
tt0075807,Candleshoe,1977,16 December 1977 (USA),101 min,Norman Tokar,Rosemary Anne Sisson,Jodie Foster,English,USA,Drama
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,John Irving,Jodie Foster,English,UK,Comedy
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,John Irving,Jodie Foster,English,UK,Drama
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,John Irving,Jodie Foster,English,UK,Romance
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,John Irving,Jodie Foster,English,Canada,Comedy
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,John Irving,Jodie Foster,English,Canada,Drama
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,John Irving,Jodie Foster,English,Canada,Romance
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,John Irving,Jodie Foster,English,USA,Comedy
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,John Irving,Jodie Foster,English,USA,Drama
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,John Irving,Jodie Foster,English,USA,Romance
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,Tony Richardson,Jodie Foster,English,UK,Comedy
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,Tony Richardson,Jodie Foster,English,UK,Drama
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,Tony Richardson,Jodie Foster,English,UK,Romance
tt0087428,The Hotel New Hampshire,1984,9 March 1984 (USA),109 min,Tony Richardson,Tony Richardson,Jodie Foster,English,Canada,Comedy
